Year,Region,Current residence,Population (1yr ago) Est,Same house (1yr ago) Est,Same state of residence (1yr ago) Est,Different state of residence (1yr ago) Total Est,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Abroad(1yr ago) Est
2012.0,South_states,Texas,25711791.0,21354247.0,3656070.0,507752.0,9993.0,6759.0,18908.0,13781.0,62702.0,16616.0,2769.0,181.0,1189.0,31259.0,20362.0,5040.0,2387.0,19672.0,8264.0,4934.0,12699.0,6040.0,29348.0,1293.0,4969.0,4813.0,9501.0,2803.0,6402.0,12319.0,1813.0,4794.0,8266.0,761.0,6797.0,16762.0,20274.0,22660.0,989.0,8728.0,26284.0,3827.0,10449.0,1763.0,4470.0,1264.0,10368.0,,4610.0,113.0,17734.0,11630.0,1729.0,4192.0,2472.0,193722.0
2012.0,West_states,Utah,2805440.0,2324019.0,373980.0,87870.0,126.0,2819.0,7966.0,361.0,15286.0,5350.0,142.0,0.0,0.0,2428.0,1142.0,1436.0,5129.0,1588.0,475.0,2791.0,398.0,217.0,345.0,380.0,613.0,1503.0,1670.0,385.0,284.0,1553.0,1057.0,489.0,5391.0,507.0,437.0,686.0,2129.0,842.0,175.0,1875.0,1338.0,4089.0,944.0,351.0,60.0,47.0,863.0,3605.0,,39.0,1369.0,3529.0,0.0,1445.0,2216.0,19571.0
2012.0,Northeast_states,Vermont,620224.0,532237.0,61242.0,24431.0,16.0,93.0,127.0,0.0,1112.0,382.0,1626.0,0.0,116.0,966.0,56.0,6.0,0.0,230.0,68.0,30.0,0.0,1243.0,73.0,883.0,862.0,3318.0,284.0,315.0,0.0,23.0,147.0,0.0,17.0,2893.0,833.0,74.0,4780.0,328.0,0.0,214.0,11.0,26.0,935.0,341.0,124.0,39.0,193.0,493.0,81.0,,728.0,98.0,0.0,151.0,96.0,2314.0
2012.0,South_states,Virginia,8085389.0,6857430.0,915242.0,250653.0,2515.0,1906.0,2420.0,445.0,14780.0,5352.0,2725.0,2279.0,10964.0,19574.0,9535.0,3823.0,652.0,7089.0,2663.0,221.0,1144.0,3908.0,1638.0,1144.0,23925.0,3767.0,2982.0,2294.0,1344.0,1914.0,658.0,357.0,973.0,535.0,9073.0,947.0,15893.0,25575.0,852.0,5622.0,2810.0,1541.0,14190.0,1605.0,7936.0,35.0,6189.0,12944.0,2092.0,423.0,,4160.0,3839.0,1258.0,143.0,62064.0
2012.0,West_states,Washington,6815763.0,5648199.0,904695.0,215494.0,1507.0,4328.0,8362.0,1413.0,45597.0,5195.0,2901.0,100.0,773.0,9370.0,6363.0,5239.0,10604.0,4298.0,1089.0,1159.0,2544.0,1368.0,1646.0,532.0,1191.0,2911.0,3470.0,2703.0,615.0,2802.0,2919.0,682.0,5671.0,309.0,2300.0,872.0,5562.0,4088.0,217.0,3192.0,1223.0,25525.0,3397.0,97.0,2727.0,94.0,3206.0,14196.0,5298.0,223.0,3839.0,,215.0,1168.0,394.0,47375.0
2012.0,South_states,West Virginia,1837518.0,1613322.0,174112.0,47125.0,477.0,306.0,79.0,0.0,1231.0,104.0,143.0,674.0,294.0,1919.0,1108.0,166.0,181.0,220.0,328.0,68.0,39.0,2249.0,90.0,35.0,5352.0,164.0,778.0,20.0,0.0,59.0,0.0,0.0,229.0,129.0,1213.0,81.0,1721.0,4683.0,175.0,6757.0,520.0,118.0,5208.0,0.0,1098.0,36.0,1061.0,622.0,0.0,54.0,6317.0,297.0,,470.0,252.0,2959.0
2012.0,Midwest_states,Wisconsin,5660677.0,4849945.0,693737.0,99192.0,323.0,236.0,3257.0,253.0,5347.0,1600.0,657.0,296.0,15.0,4937.0,970.0,333.0,360.0,22285.0,2480.0,4161.0,1160.0,635.0,598.0,233.0,1306.0,489.0,3917.0,18965.0,238.0,1263.0,784.0,324.0,1163.0,3.0,606.0,526.0,2033.0,2939.0,284.0,2610.0,289.0,945.0,1563.0,144.0,1053.0,329.0,1051.0,2765.0,900.0,62.0,1267.0,1208.0,0.0,,30.0,17803.0
2012.0,West_states,Wyoming,569734.0,459226.0,77324.0,31149.0,260.0,590.0,2014.0,244.0,2035.0,5599.0,0.0,0.0,0.0,733.0,166.0,0.0,745.0,905.0,179.0,259.0,539.0,4.0,88.0,0.0,294.0,548.0,965.0,290.0,136.0,244.0,1901.0,1216.0,355.0,0.0,121.0,604.0,231.0,459.0,338.0,819.0,964.0,893.0,230.0,0.0,122.0,1175.0,4.0,1427.0,1710.0,0.0,138.0,1323.0,0.0,282.0,,2035.0
2012.0,,Puerto Rico,3628402.0,3366593.0,238042.0,20044.0,8.0,57.0,54.0,93.0,519.0,0.0,370.0,0.0,0.0,4192.0,232.0,110.0,0.0,1021.0,121.0,0.0,143.0,37.0,59.0,0.0,108.0,2258.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,28.0,2314.0,638.0,0.0,328.0,0.0,0.0,2313.0,624.0,4.0,0.0,15.0,360.0,0.0,0.0,684.0,0.0,8.0,989.0,0.0,3723.0
2011.0,All,United States1,307900319.0,261087925.0,37998701.0,6987416.0,106806.0,88850.0,211816.0,77226.0,562343.0,160623.0,91295.0,26631.0,49732.0,437202.0,248892.0,61940.0,57831.0,269008.0,143228.0,74516.0,94180.0,99256.0,86593.0,33729.0,165041.0,145869.0,186505.0,103253.0,68597.0,138404.0,31204.0,52809.0,115943.0,43277.0,216369.0,61431.0,377800.0,225147.0,26563.0,206049.0,81009.0,109795.0,215127.0,31065.0,121426.0,29383.0,154243.0,404839.0,73211.0,18172.0,229227.0,190644.0,45956.0,105370.0,31991.0,1826277.0
2011.0,South_states,Alabama,4745278.0,4024442.0,588293.0,117726.0,,1771.0,1677.0,1642.0,3389.0,348.0,2921.0,232.0,399.0,20063.0,19346.0,1259.0,137.0,6991.0,1434.0,30.0,842.0,2686.0,2413.0,626.0,1606.0,112.0,2797.0,327.0,3945.0,1086.0,317.0,770.0,257.0,64.0,1996.0,119.0,1108.0,2697.0,284.0,2596.0,973.0,169.0,1075.0,0.0,2036.0,90.0,8710.0,7973.0,300.0,66.0,4935.0,2621.0,65.0,417.0,9.0,14817.0
2011.0,West_states,Alaska,711962.0,571857.0,100280.0,35084.0,93.0,,2467.0,190.0,3098.0,1583.0,138.0,11.0,140.0,1188.0,556.0,1366.0,475.0,985.0,181.0,319.0,750.0,237.0,1077.0,0.0,216.0,141.0,771.0,593.0,554.0,921.0,248.0,5.0,532.0,520.0,128.0,226.0,940.0,470.0,0.0,319.0,616.0,2161.0,378.0,0.0,186.0,301.0,388.0,2492.0,662.0,68.0,1488.0,4548.0,89.0,23.0,246.0,4741.0
2011.0,West_states,Arizona,6402301.0,5107496.0,1028366.0,222877.0,833.0,5001.0,,1066.0,49635.0,10189.0,1875.0,0.0,389.0,3732.0,2206.0,2199.0,2190.0,10035.0,5855.0,4526.0,1708.0,2134.0,844.0,0.0,1918.0,743.0,9396.0,3297.0,1226.0,3872.0,2431.0,1393.0,8756.0,228.0,3379.0,4610.0,3880.0,2548.0,1159.0,4682.0,3219.0,4613.0,3436.0,72.0,1774.0,1657.0,1680.0,12688.0,10577.0,0.0,2233.0,13940.0,70.0,6473.0,2510.0,43562.0
2011.0,South_states,Arkansas,2906632.0,2421746.0,405831.0,69845.0,691.0,560.0,439.0,,4077.0,746.0,519.0,79.0,0.0,3067.0,1446.0,13.0,179.0,3684.0,1362.0,851.0,2008.0,213.0,2120.0,30.0,133.0,781.0,1881.0,232.0,1731.0,7314.0,713.0,332.0,641.0,52.0,341.0,775.0,674.0,1664.0,214.0,174.0,3761.0,632.0,567.0,0.0,235.0,0.0,6462.0,14767.0,0.0,0.0,1245.0,1477.0,24.0,687.0,252.0,9210.0
2011.0,West_states,California,37222678.0,31213310.0,5271168.0,468428.0,2087.0,7358.0,35650.0,2648.0,,21245.0,3073.0,1302.0,3240.0,22094.0,13303.0,9864.0,4796.0,20834.0,4673.0,3324.0,2810.0,1201.0,3600.0,1658.0,7793.0,10244.0,12069.0,5687.0,2092.0,7677.0,2599.0,1955.0,36159.0,1222.0,8053.0,5904.0,25629.0,8708.0,1392.0,10474.0,5113.0,18165.0,8550.0,1103.0,5758.0,1004.0,8761.0,37087.0,8944.0,745.0,15753.0,36481.0,832.0,5668.0,2047.0,269772.0
2011.0,West_states,Colorado,5048443.0,4048042.0,763233.0,202124.0,2340.0,3191.0,12338.0,1615.0,23234.0,,1567.0,501.0,298.0,8075.0,3250.0,1852.0,1578.0,6027.0,2116.0,3510.0,3718.0,1361.0,908.0,1358.0,3303.0,2157.0,3225.0,3055.0,879.0,4552.0,4079.0,4582.0,4061.0,489.0,2863.0,8797.0,3998.0,4756.0,2249.0,5527.0,3824.0,5543.0,3348.0,435.0,718.0,1340.0,3193.0,22390.0,3856.0,914.0,6281.0,5524.0,412.0,3995.0,2942.0,35044.0
2011.0,Northeast_states,Connecticut,3548667.0,3139496.0,316883.0,71502.0,101.0,180.0,1387.0,84.0,3699.0,1502.0,,62.0,607.0,4771.0,2000.0,587.0,133.0,1843.0,168.0,67.0,16.0,0.0,315.0,259.0,1267.0,8691.0,692.0,76.0,69.0,365.0,206.0,62.0,160.0,1221.0,3809.0,265.0,20015.0,1029.0,0.0,1383.0,217.0,117.0,3668.0,1488.0,997.0,0.0,123.0,1214.0,398.0,608.0,2555.0,2255.0,46.0,660.0,65.0,20786.0
2011.0,South_states,Delaware,897187.0,775414.0,83156.0,33912.0,81.0,329.0,541.0,0.0,699.0,169.0,66.0,,154.0,810.0,639.0,201.0,441.0,34.0,210.0,0.0,7.0,305.0,0.0,0.0,4238.0,806.0,43.0,201.0,0.0,713.0,0.0,12.0,0.0,0.0,6297.0,0.0,3141.0,388.0,0.0,664.0,27.0,0.0,8571.0,131.0,153.0,0.0,221.0,883.0,475.0,0.0,1064.0,482.0,198.0,55.0,463.0,4705.0
2011.0,South_states,District of Columbia ,611608.0,489659.0,66519.0,48066.0,13.0,135.0,43.0,81.0,3797.0,452.0,981.0,128.0,,1254.0,937.0,372.0,68.0,1397.0,128.0,241.0,6.0,297.0,0.0,0.0,14129.0,2048.0,1108.0,409.0,83.0,112.0,38.0,79.0,238.0,145.0,1035.0,0.0,2313.0,1716.0,285.0,306.0,0.0,51.0,1589.0,50.0,357.0,104.0,421.0,1083.0,75.0,445.0,7975.0,476.0,120.0,946.0,0.0,7364.0
2011.0,South_states,Florida,18863948.0,15742168.0,2454255.0,498597.0,12635.0,7405.0,8451.0,3025.0,22420.0,9383.0,11704.0,1264.0,891.0,,38658.0,3639.0,312.0,19152.0,11472.0,1846.0,2661.0,5441.0,6094.0,4689.0,15410.0,13701.0,19640.0,4663.0,5175.0,7114.0,559.0,3857.0,3527.0,4324.0,25206.0,1376.0,59288.0,23983.0,514.0,18191.0,2600.0,3315.0,20821.0,5002.0,11953.0,716.0,10451.0,25532.0,2343.0,2019.0,16614.0,6339.0,4964.0,7412.0,846.0,168928.0
2011.0,South_states,Georgia,9699859.0,8095407.0,1289450.0,271077.0,18799.0,1079.0,4292.0,2112.0,14949.0,2325.0,709.0,619.0,364.0,42666.0,,1006.0,126.0,6080.0,2442.0,950.0,4513.0,3686.0,6541.0,408.0,3708.0,4436.0,6992.0,1808.0,5380.0,2514.0,246.0,4144.0,774.0,132.0,8371.0,791.0,14454.0,19138.0,201.0,6863.0,1632.0,727.0,5791.0,337.0,16914.0,536.0,16898.0,15760.0,793.0,361.0,9438.0,3701.0,1340.0,2727.0,504.0,43925.0
2011.0,West_states,Hawaii,1357806.0,1160948.0,122727.0,57542.0,1268.0,844.0,2900.0,242.0,10173.0,950.0,731.0,784.0,222.0,3160.0,2519.0,,112.0,1884.0,402.0,478.0,125.0,18.0,179.0,106.0,341.0,92.0,1303.0,933.0,371.0,308.0,85.0,91.0,1548.0,107.0,564.0,354.0,4246.0,2307.0,32.0,970.0,685.0,2030.0,870.0,58.0,1681.0,0.0,636.0,3007.0,1040.0,0.0,2523.0,3790.0,312.0,147.0,14.0,16589.0
2011.0,West_states,Idaho,1559637.0,1284530.0,208434.0,60336.0,263.0,4510.0,3543.0,224.0,9021.0,1813.0,0.0,0.0,0.0,1733.0,275.0,254.0,,390.0,296.0,318.0,479.0,120.0,51.0,0.0,0.0,396.0,615.0,566.0,62.0,384.0,1602.0,439.0,3581.0,129.0,84.0,141.0,419.0,263.0,1201.0,260.0,288.0,7170.0,343.0,0.0,55.0,842.0,296.0,1303.0,6059.0,0.0,905.0,8991.0,0.0,165.0,487.0,6337.0
2011.0,Midwest_states,Illinois,12718402.0,11076528.0,1353853.0,216204.0,2823.0,4119.0,7657.0,3185.0,13930.0,3271.0,1819.0,277.0,1440.0,17548.0,6042.0,1269.0,393.0,,23491.0,8420.0,2533.0,5569.0,1315.0,693.0,2565.0,3507.0,10274.0,4496.0,1521.0,13889.0,304.0,827.0,2454.0,590.0,3009.0,1573.0,6412.0,4057.0,105.0,8384.0,1002.0,792.0,3012.0,278.0,1582.0,1318.0,3223.0,11011.0,951.0,49.0,5233.0,3075.0,352.0,14507.0,58.0,71817.0
2011.0,Midwest_states,Indiana,6437155.0,5478683.0,809158.0,127874.0,1562.0,371.0,3975.0,2016.0,7649.0,1930.0,1227.0,79.0,0.0,8595.0,2543.0,1057.0,1368.0,23071.0,,916.0,1321.0,10177.0,2241.0,275.0,480.0,952.0,7896.0,1168.0,469.0,1824.0,34.0,622.0,511.0,90.0,651.0,504.0,2518.0,3038.0,70.0,11109.0,844.0,505.0,3998.0,49.0,3306.0,235.0,3879.0,6326.0,123.0,530.0,1486.0,1028.0,216.0,2923.0,117.0,21440.0
2011.0,Midwest_states,Iowa,3027718.0,2573313.0,370554.0,70405.0,207.0,967.0,1411.0,433.0,3297.0,2891.0,424.0,0.0,0.0,707.0,1938.0,299.0,161.0,13725.0,349.0,,1776.0,387.0,228.0,26.0,487.0,466.0,1687.0,5634.0,408.0,3649.0,370.0,6490.0,2009.0,0.0,185.0,421.0,2361.0,1760.0,604.0,993.0,532.0,811.0,388.0,65.0,172.0,2842.0,623.0,2334.0,1482.0,38.0,720.0,856.0,115.0,2537.0,140.0,13446.0
2011.0,Midwest_states,Kansas,2833584.0,2372033.0,362782.0,83640.0,434.0,108.0,2028.0,998.0,4743.0,5030.0,412.0,74.0,128.0,1581.0,1146.0,287.0,264.0,2760.0,863.0,1715.0,,1167.0,519.0,481.0,3180.0,28.0,1947.0,679.0,1517.0,22033.0,270.0,1648.0,657.0,27.0,1189.0,769.0,780.0,1223.0,379.0,1616.0,5022.0,285.0,1494.0,180.0,1102.0,104.0,1066.0,6575.0,196.0,0.0,1986.0,772.0,0.0,893.0,1285.0,15129.0
2011.0,South_states,Kentucky,4316297.0,3686232.0,505741.0,110031.0,925.0,0.0,1818.0,1058.0,2130.0,221.0,176.0,0.0,201.0,7400.0,2725.0,63.0,36.0,4273.0,11071.0,536.0,253.0,,1399.0,71.0,2076.0,1019.0,3178.0,475.0,1248.0,2793.0,216.0,471.0,1358.0,52.0,1289.0,553.0,2174.0,3916.0,117.0,19617.0,1256.0,459.0,1490.0,640.0,1387.0,0.0,16852.0,4661.0,140.0,151.0,5154.0,1121.0,1174.0,581.0,57.0,14293.0
2011.0,South_states,Louisiana,4518629.0,3865118.0,538691.0,99138.0,3065.0,288.0,2010.0,2774.0,3957.0,1202.0,358.0,0.0,195.0,5193.0,4425.0,688.0,230.0,1189.0,1549.0,468.0,312.0,1520.0,,120.0,1221.0,439.0,1163.0,698.0,10255.0,1375.0,278.0,176.0,994.0,15.0,453.0,1028.0,1360.0,2134.0,277.0,2641.0,4235.0,1531.0,455.0,268.0,1573.0,37.0,2495.0,30292.0,179.0,87.0,2055.0,1075.0,110.0,339.0,357.0,15682.0
2011.0,Northeast_states,Maine,1315833.0,1120364.0,157102.0,33818.0,634.0,37.0,325.0,38.0,829.0,290.0,2481.0,238.0,239.0,4304.0,507.0,177.0,0.0,675.0,164.0,275.0,523.0,158.0,138.0,,52.0,4439.0,702.0,296.0,0.0,325.0,10.0,0.0,150.0,4302.0,694.0,144.0,2589.0,1439.0,19.0,483.0,25.0,471.0,915.0,234.0,587.0,42.0,394.0,1637.0,182.0,612.0,570.0,88.0,43.0,321.0,21.0,4549.0
2011.0,South_states,Maryland,5759087.0,5008452.0,553895.0,153979.0,228.0,671.0,945.0,423.0,8595.0,1796.0,1608.0,6652.0,18492.0,7825.0,7113.0,1170.0,389.0,2392.0,1318.0,110.0,689.0,848.0,860.0,1526.0,,3470.0,2077.0,810.0,1109.0,1469.0,73.0,0.0,1105.0,232.0,9627.0,797.0,9222.0,6686.0,0.0,3396.0,845.0,276.0,14158.0,197.0,2882.0,0.0,1942.0,3619.0,223.0,40.0,22089.0,1525.0,2027.0,353.0,80.0,42761.0
2011.0,Northeast_states,Massachusetts,6515057.0,5658768.0,656441.0,139830.0,1201.0,225.0,1017.0,167.0,11556.0,1388.0,9445.0,399.0,676.0,11396.0,3264.0,733.0,412.0,2991.0,640.0,138.0,969.0,180.0,977.0,4006.0,2762.0,,2629.0,862.0,356.0,1261.0,596.0,637.0,163.0,12010.0,8332.0,199.0,19431.0,3964.0,61.0,1757.0,90.0,178.0,6538.0,10182.0,1621.0,44.0,371.0,5203.0,548.0,2246.0,2984.0,1673.0,911.0,441.0,0.0,60018.0
2011.0,Midwest_states,Michigan,9766574.0,8340767.0,1242917.0,139158.0,3527.0,3456.0,3840.0,2054.0,7793.0,3425.0,1656.0,0.0,256.0,17712.0,4254.0,630.0,882.0,9897.0,7668.0,1709.0,1148.0,2578.0,955.0,599.0,1035.0,2861.0,,2671.0,715.0,2509.0,84.0,439.0,1215.0,73.0,1849.0,508.0,6087.0,3405.0,159.0,11224.0,917.0,647.0,2864.0,385.0,2185.0,571.0,3106.0,9935.0,642.0,0.0,2327.0,1430.0,417.0,4018.0,841.0,43732.0
2011.0,Midwest_states,Minnesota,5277329.0,4505462.0,646176.0,101029.0,123.0,893.0,2314.0,951.0,6638.0,2662.0,74.0,86.0,367.0,2820.0,840.0,901.0,402.0,8209.0,786.0,6175.0,606.0,755.0,573.0,321.0,424.0,970.0,5164.0,,549.0,1345.0,1457.0,1936.0,2682.0,21.0,631.0,540.0,2416.0,845.0,7574.0,1961.0,546.0,1800.0,870.0,0.0,447.0,5305.0,874.0,3062.0,919.0,177.0,1034.0,1413.0,92.0,19255.0,224.0,24662.0
2011.0,South_states,Mississippi,2943021.0,2534036.0,332934.0,68511.0,8922.0,117.0,556.0,2315.0,4723.0,484.0,54.0,0.0,415.0,6152.0,3136.0,369.0,55.0,2068.0,611.0,650.0,66.0,1626.0,7139.0,0.0,265.0,1445.0,1610.0,614.0,,1581.0,0.0,118.0,84.0,65.0,269.0,1075.0,364.0,483.0,0.0,991.0,566.0,74.0,2568.0,41.0,398.0,6.0,7683.0,5243.0,332.0,0.0,1453.0,286.0,303.0,1136.0,0.0,7540.0
2011.0,Midwest_states,Missouri,5937896.0,4963040.0,801046.0,149439.0,1395.0,2043.0,2356.0,6168.0,8386.0,3144.0,1516.0,0.0,215.0,4513.0,2964.0,871.0,560.0,20161.0,4404.0,4811.0,20884.0,1993.0,1728.0,291.0,716.0,463.0,2830.0,2026.0,1641.0,,845.0,4860.0,1544.0,769.0,1114.0,1016.0,2904.0,3669.0,977.0,3240.0,6073.0,777.0,1810.0,359.0,267.0,361.0,2676.0,10293.0,1697.0,88.0,2684.0,2518.0,196.0,1503.0,1120.0,24371.0
2011.0,West_states,Montana,987076.0,828254.0,122210.0,33553.0,449.0,1118.0,1971.0,49.0,3033.0,2856.0,58.0,365.0,0.0,291.0,231.0,32.0,1543.0,765.0,646.0,417.0,845.0,0.0,0.0,71.0,57.0,10.0,353.0,969.0,0.0,158.0,,384.0,688.0,0.0,889.0,264.0,422.0,1173.0,360.0,321.0,96.0,1959.0,840.0,0.0,77.0,227.0,266.0,1329.0,1232.0,53.0,278.0,3835.0,14.0,146.0,2413.0,3059.0
2011.0,Midwest_states,Nebraska,1817126.0,1505191.0,253269.0,52070.0,169.0,721.0,1646.0,161.0,5124.0,3245.0,381.0,0.0,29.0,1105.0,434.0,275.0,506.0,1415.0,615.0,9575.0,3040.0,352.0,222.0,122.0,318.0,0.0,683.0,1455.0,424.0,1848.0,64.0,,240.0,0.0,119.0,242.0,544.0,829.0,292.0,268.0,1255.0,1556.0,252.0,0.0,243.0,2999.0,226.0,5343.0,734.0,0.0,615.0,835.0,24.0,560.0,965.0,6596.0
2011.0,West_states,Nevada,2688336.0,2084668.0,480317.0,110345.0,280.0,597.0,10142.0,310.0,40114.0,2714.0,189.0,184.0,983.0,2923.0,1731.0,4093.0,3929.0,1668.0,855.0,114.0,602.0,628.0,78.0,49.0,931.0,256.0,1663.0,1055.0,203.0,335.0,1137.0,32.0,,0.0,2118.0,2136.0,1516.0,1333.0,0.0,1354.0,258.0,1691.0,570.0,86.0,165.0,588.0,96.0,7249.0,3365.0,0.0,1740.0,4680.0,0.0,2672.0,933.0,13006.0
2011.0,Northeast_states,New Hampshire,1305678.0,1141236.0,122129.0,37000.0,193.0,0.0,246.0,22.0,547.0,403.0,1617.0,20.0,68.0,1970.0,535.0,0.0,0.0,478.0,470.0,47.0,0.0,0.0,0.0,3080.0,222.0,15526.0,155.0,104.0,160.0,153.0,230.0,33.0,186.0,,294.0,186.0,1471.0,1297.0,47.0,248.0,0.0,198.0,1015.0,608.0,588.0,86.0,126.0,605.0,158.0,2138.0,880.0,428.0,0.0,0.0,162.0,5313.0
2011.0,Northeast_states,New Jersey,8719952.0,7825661.0,693380.0,140194.0,189.0,1198.0,3784.0,57.0,5986.0,2203.0,1924.0,2100.0,781.0,12907.0,4268.0,264.0,256.0,3690.0,718.0,332.0,317.0,102.0,871.0,624.0,5335.0,4675.0,1889.0,1261.0,510.0,583.0,49.0,312.0,899.0,499.0,,355.0,40815.0,2482.0,61.0,1121.0,773.0,360.0,19733.0,463.0,1586.0,0.0,1412.0,3801.0,256.0,0.0,4458.0,2454.0,1252.0,214.0,15.0,60717.0
2011.0,West_states,New Mexico,2055293.0,1753413.0,228218.0,62130.0,410.0,416.0,7444.0,682.0,7066.0,5525.0,0.0,0.0,212.0,2806.0,676.0,81.0,355.0,466.0,2030.0,0.0,1333.0,87.0,184.0,510.0,2277.0,252.0,908.0,438.0,556.0,1183.0,544.0,353.0,2099.0,114.0,245.0,,1445.0,522.0,264.0,1742.0,234.0,916.0,492.0,0.0,145.0,240.0,899.0,13633.0,303.0,71.0,425.0,924.0,0.0,340.0,283.0,11532.0
2011.0,Northeast_states,New York,19248685.0,17055260.0,1756105.0,282209.0,1812.0,6124.0,2821.0,1041.0,25761.0,3724.0,15123.0,1124.0,3702.0,29344.0,10584.0,1002.0,434.0,6914.0,2198.0,928.0,838.0,2414.0,1495.0,2915.0,5037.0,14646.0,3936.0,1824.0,401.0,1417.0,391.0,579.0,1785.0,2972.0,41450.0,461.0,,9336.0,374.0,5191.0,1425.0,2189.0,26596.0,1393.0,6947.0,112.0,2660.0,9151.0,773.0,3882.0,10800.0,2986.0,631.0,1878.0,688.0,155111.0
2011.0,South_states,North Carolina,9539412.0,8070238.0,1160510.0,265291.0,5420.0,3991.0,4286.0,327.0,15373.0,3919.0,1975.0,954.0,1135.0,28044.0,16192.0,1806.0,675.0,5971.0,3228.0,654.0,4995.0,1637.0,2936.0,824.0,10485.0,9053.0,7530.0,1294.0,1273.0,2638.0,563.0,1056.0,1048.0,2078.0,10374.0,1737.0,18321.0,,189.0,10187.0,1390.0,1175.0,9450.0,444.0,20427.0,565.0,6057.0,6621.0,961.0,212.0,27302.0,3295.0,2780.0,2291.0,153.0,43373.0
2011.0,Midwest_states,North Dakota,675161.0,559906.0,79837.0,32510.0,97.0,393.0,1313.0,249.0,1356.0,1229.0,0.0,84.0,0.0,459.0,364.0,138.0,1209.0,571.0,130.0,208.0,75.0,0.0,422.0,50.0,10.0,369.0,328.0,12244.0,80.0,330.0,1227.0,218.0,845.0,0.0,183.0,99.0,264.0,900.0,,286.0,59.0,264.0,652.0,0.0,1.0,1293.0,113.0,1862.0,429.0,0.0,166.0,404.0,0.0,1398.0,139.0,2908.0
2011.0,Midwest_states,Ohio,11418944.0,9764366.0,1425709.0,191778.0,1567.0,1637.0,6763.0,1952.0,9032.0,2690.0,1189.0,263.0,587.0,16492.0,4290.0,1044.0,312.0,7027.0,11588.0,1146.0,657.0,12744.0,1872.0,0.0,4982.0,2101.0,14330.0,1788.0,691.0,2003.0,101.0,1176.0,1851.0,1992.0,3936.0,255.0,8784.0,4572.0,204.0,,2333.0,1326.0,14292.0,369.0,3826.0,34.0,6468.0,11987.0,691.0,68.0,5425.0,1979.0,7548.0,2534.0,1280.0,37091.0
2011.0,South_states,Oklahoma,3742698.0,3089041.0,528498.0,108878.0,591.0,1137.0,3770.0,6894.0,8233.0,3273.0,97.0,66.0,191.0,6056.0,3514.0,140.0,21.0,2179.0,2113.0,580.0,4626.0,1398.0,1934.0,271.0,432.0,160.0,1038.0,497.0,199.0,5781.0,803.0,1979.0,705.0,0.0,391.0,403.0,1858.0,1322.0,928.0,1608.0,,917.0,1116.0,152.0,2015.0,600.0,1700.0,31595.0,587.0,0.0,1013.0,1246.0,44.0,942.0,1763.0,16281.0
2011.0,West_states,Oregon,3828714.0,3128121.0,549332.0,127906.0,758.0,1935.0,7911.0,988.0,34214.0,2110.0,949.0,251.0,349.0,3384.0,1946.0,2491.0,6236.0,1350.0,1371.0,659.0,1263.0,71.0,0.0,269.0,453.0,1423.0,1652.0,1413.0,7.0,1172.0,1079.0,324.0,7222.0,427.0,1322.0,537.0,2056.0,1099.0,313.0,949.0,2034.0,,1407.0,0.0,370.0,417.0,673.0,4498.0,3443.0,176.0,1179.0,21862.0,66.0,914.0,914.0,23355.0
2011.0,Northeast_states,Pennsylvania,12610486.0,11099077.0,1224564.0,234291.0,1332.0,759.0,2278.0,582.0,10672.0,2491.0,4150.0,5177.0,1401.0,19299.0,4627.0,495.0,236.0,3902.0,4086.0,1176.0,2323.0,4013.0,615.0,608.0,17751.0,6284.0,4406.0,853.0,1238.0,1761.0,338.0,582.0,1057.0,1326.0,36133.0,325.0,29436.0,11254.0,195.0,13075.0,283.0,1594.0,,799.0,3438.0,142.0,3742.0,7006.0,1246.0,446.0,8419.0,3688.0,4631.0,2426.0,195.0,52554.0
2011.0,Northeast_states,Rhode Island,1040022.0,903786.0,101689.0,26769.0,0.0,0.0,214.0,0.0,1949.0,301.0,2613.0,0.0,0.0,2230.0,476.0,0.0,107.0,373.0,41.0,82.0,374.0,211.0,121.0,228.0,472.0,7715.0,178.0,27.0,0.0,109.0,0.0,0.0,0.0,941.0,1224.0,93.0,2776.0,259.0,0.0,60.0,0.0,57.0,1125.0,,223.0,0.0,210.0,207.0,181.0,621.0,485.0,262.0,199.0,2.0,23.0,7778.0
