RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
20,Idaho,39,122478,122350,122189,122043,122010,122016,122086,122170,122349,122683,123178,123610,123985,124414,125015,125644,126129,126553,126919,127240,127452,127481,127335,127226,127185,127179,127095,127133,127204,127396,127542,127765,127975,128158,128465,128729,129038,129075,129101,128928,128910,128861,128987,129197,129494,129833,130032,130207,130346,130746,131210,131662,132024,132317,132601,132899,133203,133714,134165,134835,135365,135826,136074,136471,136961,137492,137962,138291,138660,138862,139178,139393,139550,139701,139973,140284,140552,140819,141169,141580,141861,142123,142389,142497,142942,143361,143811,144008,144205,144560,144903,145274,145895,146535,147259,147986,148645,149303,149845,150562,151098,151593,152292,153262,154588,155851,157313,158890,160095,161521,163069,165346,168078,170837,174179,176551,178117,179373,181163,183360,186151,188791,191956,193813,195451,196882,196491,197136,197660,199421,199475,199469,199584,200255,200238,200481,200566,200680,201311,201653,202285,202383,203182,203259,202705,200988,199361,197931,196509,195058,193600,191852,189692,187355,184787,182465,179998,177885,176208,174540,172869,171147,169696,168527,167802,166712,165913,164673,164022,163309,161792,159784,157825,156015,154237,152428,150691,149279,147750,146594,144934,143539,142781,142681,142484,142360,142402,142738,142955,143110,143596,144188,145517,146769,148112,149431,151286,153183,154945,156268,157882,159807,161428,163345,164669,166411,167764,169338,170570,171625,172634,173694,174379,174711,175295,175885,176571,176903,177302,177426,177373,177513,177808,178408,179204,180075,181085,181873,183034,183998,185149,186100,187390,188440,189526,190523,191844,193717,195253,196776,197553,198839,199984,201414,202735,204385,206120,207717,209170,209987,211193,212357,214456,216223,218145,219987,221929,224033,225920,228102,230144,232444,234826,237284,239906,242903,246350,249723,252416,254734,257149,259983,262659,265352,267649,270178,272281,274188,275714,277339,279537,281903,284298,286204,288330,290420
18,Hawaii,40,259097,256779,254181,251632,249915,248597,247322,245824,244592,243811,243158,242103,240834,239888,239494,239176,238316,237355,236807,236662,236355,235395,234344,233901,234179,235130,236369,237834,238544,238784,238410,238129,237799,237781,237878,237739,237283,236463,235245,234007,233572,233639,234236,235135,236410,238227,239573,241155,242271,243754,245265,246613,248100,249372,250729,251570,252514,253439,254444,255287,256395,257947,259610,261250,262391,263567,264762,266187,267930,269259,270940,272526,274526,275967,277612,279903,282867,286623,289786,293036,295951,299641,303366,307584,311273,315510,319174,322659,326412,330661,336601,342862,348331,354077,360047,366527,373053,379606,387696,396167,404494,411313,418125,424944,433385,440114,447702,455700,465688,476575,487501,498529,509154,519551,528689,536997,545429,554787,563701,569958,575120,577661,579560,581458,583087,585773,586287,587809,587572,587959,587469,587463,586657,585688,585032,584558,585182,585159,585659,585246,584741,583119,581511,580912,579856,580551,579565,575684,569435,563737,561053,557726,553333,548506,541906,536494,530844,526002,519943,516278,514160,511765,507568,504031,503667,504675,508505,509480,512463,512850,516720,518686,521000,522287,523501,525713,525371,524965,522873,522127,519536,518351,516853,516118,514355,512443,511646,509306,508827,508069,508580,509784,510851,513290,513730,515657,515771,518047,519657,523427,525801,527957,529554,531650,535704,537610,539559,540913,546699,552739,559159,563721,569084,574362,579892,583755,586247,588616,592858,596408,599409,600384,600713,601874,603396,605470,606598,608624,610884,614193,616159,618519,618696,619406,621160,623594,625464,627278,629768,632119,634354,636279,639269,642541,647730,652974,657261,659966,663055,665820,668171,670491,673699,678758,682882,686228,687089,689606,692830,697596,701212,704366,707140,709669,712124,713288,714516,715821,718421,719897,720535,720593,720940,721381,721551,721785,721844,721800,721811,721916,721760,721457,721450,721283,721224,721212
28,Maine,41,96716,96356,95990,95730,95552,95482,95535,95574,95605,95992,96574,97174,97507,97779,98139,98464,98707,98923,98998,99303,99677,99518,99138,98635,98703,98855,99059,99251,99633,100103,100745,101104,101507,102064,102850,103762,104605,105450,106420,107533,108474,109124,109634,110471,111388,112486,113563,114628,115575,116309,117037,117715,118588,119605,120671,121762,122932,124199,125327,126402,127316,128541,129732,130999,132065,133193,134319,135598,136760,137982,139286,140750,142442,143783,145149,146362,147690,148953,150196,151513,152902,154206,155387,156478,157609,158982,160351,161868,163886,166130,168538,170167,171811,173151,175031,177018,179264,181786,184457,187137,188763,190060,191208,193253,195240,197854,200216,202463,204024,205210,206284,207386,208501,209603,210415,211152,211796,212158,212166,212144,212175,212417,212616,212788,212970,213167,213438,213529,213428,213189,212832,212417,212301,212252,212110,211459,211459,211367,211531,210969,210844,210698,210546,210170,209134,208144,206817,206063,204672,203580,202391,201737,200488,198969,197479,195844,194481,192551,191552,190625,190360,189746,189120,188499,188365,188043,187768,187848,188581,189376,189049,188124,187083,186490,185871,185144,184255,184238,184583,184875,184214,183567,183202,183253,183098,182894,182648,182287,181886,181222,180396,179663,179459,179519,179888,180305,180635,180817,181044,181842,182685,183382,183760,184009,183886,183713,183661,183656,183999,184212,184556,184506,184404,184356,184273,184203,184613,185304,185879,186122,186012,186193,186408,186616,186655,186654,187325,188394,189040,189472,189792,190665,191566,192084,192477,192875,194061,195233,196064,196486,197341,198064,198726,198920,199624,200838,202206,203715,204700,205714,206498,207334,208480,209791,211263,212737,213824,214696,215446,216234,217043,218339,219927,221662,222501,223316,224077,225162,226278,227224,228011,228708,229639,229970,230227,230396,231239,232110,233034,233879,234871,236098,237585,239210,240865,242879
39,New Hampshire,42,109546,109598,109835,110192,110474,110723,111002,111320,111757,112197,112821,113497,114155,114542,114741,114881,115172,115648,116237,116898,117516,118202,118945,119731,120509,121183,121917,122724,123748,124809,125850,126706,127500,128231,129041,130041,131385,132825,134387,135784,136925,137908,138794,140256,141859,143790,145432,147079,148166,149279,150316,151782,153472,155243,157331,159163,161039,162688,164684,166590,168713,171002,173291,175450,177319,179253,180933,182705,184492,186363,188086,189673,191566,193168,195045,196844,199093,201281,203638,205946,208371,210719,213097,215600,217703,219982,222001,224240,226240,228487,230742,232705,234332,236031,238001,240020,242074,244338,246785,249005,251061,252840,254617,256642,258829,260997,263222,265374,267610,269274,270690,272088,273520,275032,276522,277889,279202,280189,280308,280028,280010,280276,280481,280024,279541,278836,277827,276750,275552,274472,273376,272869,271897,271420,270596,270170,269554,268815,268119,266842,265515,263701,262463,260783,259726,257511,255288,252922,250801,248868,246786,245290,243581,242449,241047,239930,238033,236546,235431,234493,233436,232186,231388,231017,230988,230865,230252,229586,229044,228914,228649,228677,228717,229016,228615,227738,226739,225962,225784,225335,224852,223613,222411,220763,219782,218925,218643,218123,217541,216998,216417,215788,215283,215570,216172,217162,217452,217595,217666,218133,218817,219327,220021,221245,222595,223649,224475,225300,226426,227611,228780,229721,230641,231399,232180,232595,233076,233342,233831,234241,234774,235258,235906,236714,237275,238113,238838,239982,241042,242478,243562,244646,245272,245848,246154,246668,247745,248586,249001,249149,249695,250733,251812,252703,253715,255000,256508,257688,258545,259641,261800,263822,265534,266203,267248,268651,270339,271915,273488,275445,277267,278875,279782,281081,282480,283882,285118,286173,287794,289114,290299,290831,291621,292433,293382,294102,294878,296065,297197,298338,298888,299682,300556,301827,303038,304314
50,Rhode Island,43,127522,127364,127099,126855,126784,126966,127150,127270,127318,127452,127421,127465,127499,127923,128421,128866,129048,128943,128912,129031,129303,129613,129979,130294,130504,130550,130699,130967,131437,131970,132515,132879,133236,133368,133755,134137,134851,135594,136656,137782,138801,139658,140439,141686,143020,144601,146052,147595,149045,150376,151256,152064,152783,153734,154670,155731,156965,158382,159765,161279,162862,164456,166119,167798,169719,171579,173878,176023,178370,180387,182553,184636,186956,189517,192216,195072,198541,202672,206421,209727,212437,215521,218707,222273,225694,229229,232794,236611,239827,242702,245544,248935,252620,256067,259689,263051,266264,269744,273779,277923,281520,284525,287854,291198,294745,298520,301669,304281,306885,309347,311564,313319,315745,318630,321129,322975,324067,324637,325408,326458,327837,328091,328107,327071,325901,323846,321981,319809,318264,316688,315670,314520,312914,311767,309686,308703,307249,306360,305042,304239,303282,301929,299525,297152,294403,291408,288500,285180,281797,278258,274734,271009,266996,262868,259232,255666,253501,251765,250404,248932,247918,247572,247636,248027,248147,249052,249711,250593,250213,249836,249403,249348,248948,247853,246398,244980,244094,242796,241850,240420,239050,237198,235723,234080,232576,231136,229842,228053,226501,225368,224121,223026,222151,221642,221212,221242,221465,221697,221989,222998,224039,224557,225406,226076,227198,228406,229631,230777,232187,233830,235425,236347,236744,237461,237868,239273,240557,241934,242468,242240,241737,241514,241583,241986,242606,243247,243596,243715,243527,243508,244207,245570,246904,247267,247776,248453,249736,251350,253640,255050,256050,256548,257204,258048,259159,261487,263222,264497,265031,265518,266300,267318,269628,272167,274830,276628,277866,278747,280277,282624,285148,287391,289080,290662,291592,292411,293111,293942,295385,296637,297455,297349,297479,297792,298183,298666,299190,299788,300372,301261,301936,302738,303712,305131,306480,307901
35,Montana,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132186,132800,132917,133317,133536,134001,134517,134885,135208,135642,136219,136929,137462,137621,137990,138595,139436,140034,140448,141062,141685,142371,142927,143360,144004,144712,145709,146524,147363,148083,149309,150758,152497,153709,154849,155630,156639,157749,159091,160709,162551,164507,165765,166641,167212,168546,170049,172620,175053,177106,178460,179508,180680,181697,183222,185125,187152,188428,189567,190218,191413,192857,194610,196255,197725,199283,200741,201874,202979,204158,205399,206282,206823,207546,208470,209215,209727,210097,210778,211436,212024,212618,213230,213969,214485,214182,213705,213472,213805,214084,213895,213744,213415,213331,213057,212899,212500,212268,211734,210995,209935,208977,208033,207072,206467,205899,205449,204783,204411,204326,204264,204380,204182,203979,203517,203144,202517,201669,200710,199755,198808,197813,197241,196722,196500,196117,196064,196095,196227,196292,196412,196778,197211,197730,198070,198479,198829,199359,200014,200632,201365,202252,203250,204092,204794,205524,206323,207115,207978,208769,209640,210489,211456,212403,213221,214127,215015,216030,216828,217564,218302,219393,220271,221243,221732,222333,222911,223639,224647,225420,226363,227249,228370,229024,229634,229937,230687,231347,232141,232673,233053,233493,233974,234548,234809,235416,236361,237509,238455,239187,240130,241243,242342,243489,244530,245519,246497,247490,248396,249534,250793,252300,253467,254236,255072,256122,257598,259401,261140,262853,263751,264806,265782,267136,268271,269579,270929,272168,273178,273972,274925,275876,277486,278855,280284,281364,282772,284257
13,Delaware,45,131660,131782,132055,132526,132909,133387,133825,134161,134335,134490,134806,135295,135916,136271,136424,136395,136482,136422,136442,136557,136903,137286,137561,137762,137945,138007,138118,138136,138314,138637,139048,139604,140230,140851,141485,142053,142691,143399,144158,144993,145669,146298,146845,147442,148035,148693,149409,150167,150963,151764,152579,153394,154176,154918,155616,156447,157173,157988,158653,159420,160102,160829,161506,162162,162884,163717,164638,165550,166509,167434,168419,169429,170454,171411,172458,173556,174750,175812,176957,178077,179357,180784,182455,184183,185805,187314,188722,190238,191850,193696,195332,196721,197734,199219,200993,202907,204974,207044,209880,212727,215548,217937,220519,224034,228339,231652,233916,235814,238127,241293,243532,245673,247722,250587,253538,255932,257892,260486,263375,266174,268215,269583,270836,272283,273699,274737,275573,275797,276055,275782,275887,275729,275930,276245,277205,277587,277695,277122,276761,276108,275023,273441,271876,271122,270338,269244,267119,264967,262674,260859,258674,257154,255678,254622,253183,251306,249515,247555,246063,244846,244296,243767,243566,243091,242543,242107,241875,241637,241108,240759,240404,239734,238499,237261,235753,234139,232820,231342,230065,228187,226520,224477,222839,221641,220753,219585,218347,217409,216359,215274,213776,213091,212440,212555,212182,211720,210622,209777,208927,208467,208132,208038,208419,208935,209472,209445,209525,209768,210917,212180,213827,214909,215943,217054,217780,218291,218484,219569,220505,221299,221483,221851,222134,222583,222999,223482,224137,224814,225911,226419,227121,227576,228396,228956,229287,229617,229990,230410,231067,231808,232800,233743,234912,236191,237130,237799,238531,239341,240397,241307,241769,241617,240919,240593,240684,240995,241763,242708,243869,244595,244805,244836,245748,247436,249416,251034,252090,253007,253570,254075,254648,255569,256481,257454,257638,257807,257812,257901,258111,258249,258421,258534,258391,258095,257917,257724
52,South Dakota,46,84686,84480,84501,84532,84555,84611,84634,84927,85087,85403,85337,85375,85479,86127,86579,87097,87462,88218,88975,89346,89887,90084,89921,89811,90190,90818,91569,92358,93382,93732,94133,94727,95552,96686,99160,102402,104758,105756,106084,106202,106744,107364,108407,109282,109860,110493,110331,109637,108967,108884,109140,109422,109532,110031,110237,110280,110353,110365,110243,110413,110844,111667,112005,112412,112518,112489,112632,112971,113332,113409,113722,113944,114297,114551,115071,115480,115846,116210,116332,116553,116893,117652,118425,118801,119058,118924,119113,119358,120019,120810,121778,122482,122999,123204,123569,124177,124803,125718,126588,127654,128378,128913,129383,130104,130868,131703,132421,133221,134115,134924,135645,136172,136938,137774,138628,139092,139459,139741,140171,140641,141066,141562,141953,142489,142728,142991,143058,143418,143872,144414,144788,145096,145455,145762,146150,146377,146782,147087,147546,147962,148414,148837,149211,149453,149601,149733,149902,150118,150338,150614,150866,151078,151113,151128,151020,150906,150646,150350,149975,149575,149140,148761,148417,148100,147959,147915,147997,148132,148410,148710,148876,148966,149012,149005,148939,148845,148704,148500,148251,148081,147846,147634,147645,147707,147837,147832,147931,148076,148198,148247,148350,148357,148460,148586,148717,148941,149204,149636,150073,150455,150908,151445,152044,152616,153120,153594,154070,154560,155027,155497,155892,156335,156754,157120,157402,157776,158207,158759,159227,159682,160078,160604,161178,161798,162276,162886,163575,164240,164847,165338,166020,166706,167496,167980,168494,168955,169703,170440,171141,171989,172905,173810,174459,175079,175778,176706,177650,178650,179615,180566,181519,182313,183106,183925,184866,185781,186593,187331,187954,188623,189126,189675,190244,191013,191816,192766,193698,194707,195634,196612,197638,198608,199483,200247,200941,201612,202275,202806,203338,203834,204425,204964,205506,206040,206710,207429
3,Alaska,47,128544,129199,129806,130282,130656,130895,130935,130943,131018,131379,131820,132192,132218,132596,132602,132806,133038,133678,134440,134828,135208,134817,134490,134158,134678,135074,136180,137339,138502,139210,139802,141164,142286,144091,145280,146558,146993,147501,147875,147836,148059,148220,149103,149536,150010,150211,150350,150236,150044,150062,150198,150756,151338,152353,153095,153959,154920,156431,158891,162141,165368,168217,170601,172790,174385,175569,176554,177762,179051,180173,180812,181169,181711,182127,182456,182502,183043,183599,184237,184911,185671,186662,187205,187750,188121,188973,190222,192098,193664,195271,196762,198075,199209,199577,200867,202008,203703,204969,206559,207821,209159,210644,212223,213892,215408,217291,219077,220938,222652,224495,225863,227360,228896,230657,232515,234383,236404,238388,239767,240988,242063,243531,245124,246711,248480,250070,251471,252630,253892,255082,256254,257126,258184,259129,260129,260978,261600,262275,262957,263662,264221,264712,264800,265161,265173,265483,265534,265667,265854,265819,265928,265810,265447,265011,265578,266231,266726,266167,265750,265210,264605,264124,263606,263741,264002,264576,264433,264399,264596,265207,265425,265618,265915,266170,266168,265713,265466,264800,264256,263184,262252,261617,261751,262085,262368,262397,262598,262709,263097,263697,264480,265447,266369,267245,267356,267316,267124,267487,268108,268907,269039,269586,270055,271063,271792,272703,274220,275625,277122,278156,278793,279590,280383,280880,281448,281992,282420,282212,281757,282181,283288,284492,285678,286274,287306,288098,288783,289301,290678,292764,294714,295429,295422,295173,295227,295824,296713,297939,299089,299717,299482,298754,298053,298010,298059,298512,298845,299330,299533,299689,299398,299076,298658,298833,299343,299933,300222,301145,302755,303952,304285,303556,302407,301384,300099,300555,301058,302203,302304,302591,304496,306628,308477,308952,310606,312648,315348,316390,317155,317248,318312,318833,317727,316519,315896,316725
37,North Dakota,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145670,145400,145332,145496,146255,147231,148241,149255,150324,151332,151963,152467,152850,154027,155330,156504,156816,156992,157185,157388,157589,157901,158753,159807,160917,161500,162204,162840,163599,164052,164518,165053,165609,166109,166683,167323,168093,168682,169041,169243,169386,169758,170032,170221,170231,170477,170710,170652,170542,170675,170995,171024,170856,170594,170309,170402,170535,170660,170390,170330,170407,170379,170070,169849,170101,170658,171484,171986,172598,172791,173120,173324,173461,173562,173862,174360,174423,173906,173398,173266,173337,173510,173703,173909,174290,174851,175703,176618,177835,179422,180963,182259,183341,184685,186355,188260,190179,192088,193823,195327,196667,198034,199443,200864,202434,203699,205118,206350,207600,208591,209310,210213,211121,212239,213327,214920,216410,218503,219478,220475,221024,222215,223666,225334,227228,228780,229875,230373,230691,230785,231422,232072,233027,233640,234269,234606,234454,234284,234339,234609,234949,235229,235621,236031,236068,236118,235856,235617,235730,236171,236796,236905,237080,237140,237512,237549,237773,237590,237937,238040,238206,237780,237469,237362,237211,237039,236912,237103,237517,238027,238286,238731,239049,239657,240043,240484,240915,241440,241749,241974,242006
58,Vermont,49,109419,109234,108958,108657,108433,108357,108497,108692,108959,109230,109301,109356,109279,109485,109897,110440,110730,110931,110934,111143,111284,111515,111978,112696,113644,114247,114777,115218,116125,116934,117713,118082,118558,119029,119554,119826,120166,120770,121553,122459,123114,123864,124598,125534,126435,127356,128130,128997,129770,130603,131307,132009,132799,133670,134660,135555,136449,137195,138137,139087,140126,141039,141957,142911,143747,144583,145416,146539,147674,148899,149961,151085,152195,153196,154189,155082,155878,156510,157091,158023,159067,160189,161176,162187,163092,164002,164984,166199,168186,170387,172628,173868,174979,176099,177824,179505,181216,183442,185814,187980,189133,190177,191504,193486,195662,197859,199796,201699,204073,205948,207683,209345,211495,213837,215840,217551,219111,220334,221677,223413,224979,226580,227936,229492,231126,232387,233515,234574,235557,236385,237270,237596,237985,238277,238851,239287,239268,239545,240023,240701,241230,242166,242240,242302,241626,241146,240569,239973,239867,239532,238991,238306,237669,237108,236797,236414,236148,235898,235498,234777,233716,232867,232218,231624,231107,230623,230377,230422,230539,230663,230715,231115,231551,231775,231944,231935,232017,231743,231493,231150,231041,230754,230609,230395,230221,230136,230162,230443,230444,230372,230193,229977,229851,229801,229850,229899,229957,230039,229918,229673,229619,229822,230055,230282,230248,230170,229939,229764,229660,229590,229528,229531,229531,229538,229440,229238,229182,229282,229591,229865,230094,230306,230578,230848,231174,231465,231793,232064,232266,232389,232393,232328,232261,232102,232075,232083,232023,232052,232408,233107,233744,234025,234321,234712,235069,235374,235636,236067,236626,237127,237534,237999,238557,239407,240466,241354,242587,243825,245471,246843,248136,249192,249916,250371,250964,251654,251815,252354,252664,253478,253974,254579,255163,255747,256699,257827,258799,259621,260743,261632,262537,263072,263665,264277,264918,265675
12,District of Columbia,50,192117,191001,190189,189482,188843,188457,187906,187698,187429,187386,187810,188526,189340,189628,189773,190101,190307,190275,190232,190559,191453,192843,193726,194303,194246,194852,195559,196103,197227,198676,201116,202352,202950,202293,202279,202725,204087,205647,207165,209068,210904,212686,214162,216193,218818,222054,224765,227074,228767,230387,232434,234191,235590,236489,236463,236768,236966,237997,239153,240980,243177,245125,246571,248215,250431,253007,255870,258286,260899,263304,266132,268447,270997,273758,276970,280016,282824,285859,289158,293749,298821,303498,307446,311037,315045,319127,323169,326858,330828,334528,338512,341492,344866,349894,354607,359614,363424,368957,375060,382092,388029,395089,403679,412485,419072,422410,428459,435669,444554,450784,457291,464727,473492,481077,486604,492300,498714,505734,509788,513406,516069,519305,520740,520379,520069,519641,518279,515922,514571,514922,516767,517915,518735,519381,519730,520687,521110,521158,521446,521113,519978,517613,514536,511735,508802,505591,502359,498839,494742,491887,489998,487629,483286,480368,478989,477685,473748,468618,464957,461833,459667,457347,454918,455771,458393,460792,460144,458627,459812,463601,466665,467504,467720,466327,465632,462700,461723,458742,458111,456740,457057,455665,454016,453062,451830,451706,450300,449392,447315,450153,453006,458279,458554,459406,462168,467405,474187,481130,489104,496781,504436,505904,506127,505037,511248,519808,527119,532497,537131,542314,547786,553094,558066,568121,578906,590501,595780,598778,600611,603034,604598,604551,602911,602837,603207,599472,595609,592161,593343,594583,596626,599046,602188,606415,611986,614944,617216,618510,620628,623295,626663,630663,633400,635104,636979,638535,639048,642222,646014,652577,657506,661786,662596,661914,661401,662726,664001,666371,669829,672712,675916,677402,682473,681596,682927,684225,691489,698685,703623,707854,711538,715937,718865,720879,720304,725298,729939,735058,735561,735338,736815,738254,739700,740317,741657,743776
62,Wyoming,51,,,,,,,,,,,,,,,,,,,,,,,,,121784,121557,121569,121672,122159,122593,123043,123378,123709,123956,124190,124639,125119,125672,126127,126521,126552,126626,126572,126960,127366,128041,128519,128747,128890,129425,130063,130609,131081,131672,132508,132805,133097,133161,133747,134301,134994,135862,136755,137637,138022,138346,138662,139288,140031,140827,141365,141895,142281,141553,140649,139885,140205,140847,141270,141692,141937,142412,142923,143331,143780,144744,145855,146799,147325,147706,148314,148942,149497,149961,150598,151542,152723,153955,155302,156538,157939,159178,160270,161275,162571,163934,165026,165921,166531,167369,168138,169303,170357,171596,172857,174088,175335,176607,178110,179545,181097,182726,184363,186061,187400,188712,190080,191613,192941,194013,194900,196011,197286,198482,199704,200364,201077,201623,202252,202678,202950,203148,203373,203573,203536,203131,202508,202163,202114,202080,201841,201683,201556,201472,201176,200579,199869,199306,198940,198646,198119,197587,197039,196503,196122,195776,195621,195543,195665,195942,196239,196205,196034,195757,195695,195439,195135,194796,194609,194542,194448,194069,193448,193156,193303,193667,193619,193745,193840,194421,194850,195290,195642,196258,197174,197933,198397,198790,199613,200441,201408,201864,202360,202748,203229,203692,203948,204256,204663,205174,205722,206240,206695,207279,207901,208686,209443,210207,210998,211808,212511,213283,213873,214584,215210,215924,216556,217094,217645,218207,218873,219571,220423,221039,221618,221976,222508,222913,223360,223730,224008,224276,224433,224570,224432,224251,224144,224286,224318,224353,224352,224404,224548,224623,224895,225174,225809,226636,227609,228539,229489,230387,231293,231946,232623,233117,233734,234286,234834,235418,236005,236862,237656,238644,239470,240682,241865,243275,244555,245930,247233,248490,249725,250797,252001,253148
